0.224	120.666	178.782
0.225	120.646	178.805
0.226	120.631	178.825
0.227	120.679	178.861
0.228	120.654	178.887
0.229	120.592	178.858
0.23	120.586	178.875
0.231	120.581	178.891
0.232	120.586	178.916
0.233	120.573	178.913
0.234	120.565	178.927
0.235	120.56	178.943
0.236	120.555	178.958
0.237	120.55	178.973
0.238	120.604	179.003
0.239	120.585	179.026
0.24	120.512	178.98
0.241	120.504	179.005
0.242	120.498	179.029
0.243	120.5	179.051
0.244	120.483	179.056
0.245	120.526	179.085
0.246	120.504	179.106
0.247	120.483	179.123
0.248	120.373	179.084
0.249	120.382	179.102
0.25	120.386	179.119
0.251	120.391	179.136
0.252	120.432	179.165
0.253	120.421	179.18
0.254	120.31	179.193
0.255	120.299	179.175
0.256	120.299	179.198
0.257	120.337	179.195
0.258	120.312	179.2
0.259	120.32	179.216
0.26	120.298	179.234
0.261	120.273	179.243
0.262	120.287	179.264
0.263	120.278	179.243
0.264	120.263	179.263
0.265	120.25	179.28
0.266	120.316	179.279
0.267	120.282	179.296
0.268	120.249	179.309
0.269	120.198	179.282
0.27	120.187	179.305
0.271	120.178	179.326
0.272	120.002	179.178
0.273	120.036	179.203
0.274	120.204	179.374
0.275	120.162	179.389
0.276	120.146	179.406
0.277	120.14	179.421
0.278	120.189	179.439
0.279	120.164	179.446
0.28	120.142	179.457
0.281	119.932	179.258
0.282	119.963	179.281
0.283	120.137	179.457
0.284	120.099	179.476
0.285	120.086	179.495
0.286	120.132	179.507
0.287	120.106	179.511
0.288	120.083	179.521
0.289	120.166	179.529
0.29	119.949	179.343
0.291	119.951	179.374
0.292	120.071	179.495
0.293	120.031	179.525
0.294	120.017	179.554
0.295	120.014	179.58
0.296	120.048	179.591
0.297	120.029	179.603
0.298	119.84	179.447
0.299	119.957	179.462
0.3	120.142	179.612
0.301	119.996	179.619
0.302	119.942	179.599
0.303	119.962	179.631
0.304	119.941	179.664
0.305	119.997	179.691
0.306	119.79	179.544
0.307	119.802	179.575
0.308	119.959	179.744
0.309	120.011	179.722
0.31	119.955	179.739
0.311	119.917	179.758
0.312	119.873	179.74
0.313	119.865	179.742
0.314	119.679	179.598
0.315	119.707	179.631
0.316	119.883	179.818
0.317	119.861	179.821
0.318	119.836	179.846
0.319	119.872	179.872
0.32	119.847	179.891
0.321	119.83	179.897
0.322	119.645	179.689
0.323	119.668	179.72
0.324	119.841	179.907
0.325	119.797	179.907
0.326	119.777	179.934
0.327	119.765	179.957
0.328	119.756	179.977
0.329	119.802	180.001
0.33	119.606	179.84
0.331	119.624	179.858
0.332	119.776	180.001
0.333	119.743	180.029
0.334	119.729	180.047
0.335	119.716	180.059
0.336	119.71	180.078
0.337	119.529	179.919
0.338	119.561	179.939
0.339	119.792	180.123
0.34	119.743	180.14
0.341	119.783	180.167
0.342	119.73	180.129
0.343	119.699	180.134
0.344	119.664	180.12
0.345	119.657	180.151
0.346	119.48	180.002
0.347	119.517	180.032
0.348	119.745	180.218
0.349	119.697	180.236
0.35	119.674	180.255
0.351	119.662	180.274
0.352	119.652	180.256
0.353	119.467	180.097
0.354	119.433	180.129
0.355	119.615	180.31
0.356	119.581	180.332
0.357	119.609	180.353
0.358	119.595	180.369
0.359	119.592	180.387
0.36	119.398	180.213
0.361	119.432	180.199
0.362	119.609	180.384
0.363	119.572	180.407
0.364	119.559	180.428
0.365	119.581	180.447
0.366	119.575	180.467
0.367	119.393	180.301
0.368	119.413	180.313
0.369	119.594	180.497
0.37	119.578	180.49
0.371	119.559	180.511
0.372	119.609	180.538
0.373	119.581	180.541
0.374	119.576	180.546
0.375	119.546	180.53
0.376	119.437	180.392
0.377	119.433	180.421
0.378	119.532	180.566
0.379	119.51	180.598
0.38	119.536	180.598
0.381	119.527	180.621
0.382	119.562	180.638
0.383	119.368	180.481
0.384	119.38	180.492
0.385	119.543	180.647
0.386	119.513	180.684
0.387	119.586	180.733
0.388	119.549	180.755
0.389	119.469	180.734
0.39	119.333	180.573
0.391	119.359	180.597
0.392	119.461	180.702
0.393	119.413	180.681
0.394	119.403	180.705
0.395	119.4	180.727
0.396	119.4	180.747
0.397	119.326	180.596
0.398	119.304	180.602
0.399	119.449	180.781
0.4	119.363	180.736
0.401	119.36	180.766
0.402	119.361	180.791
0.403	119.365	180.817
0.404	119.279	180.661
0.405	119.267	180.656
0.406	119.488	180.841
0.407	119.385	180.825
0.408	119.363	180.832
0.409	119.139	180.647
0.41	119.182	180.683
0.411	119.378	180.866
0.412	119.343	180.899
0.413	119.327	180.918
0.414	119.374	180.945
0.415	119.161	180.788
0.416	119.208	180.792
0.417	119.355	180.944
0.418	119.325	180.972
0.419	119.313	180.984
0.42	119.305	181.002
0.421	119.113	180.835
0.422	119.257	180.867
0.423	119.396	181.075
0.424	119.244	181.035
0.425	119.247	181.06
0.426	119.208	181.099
0.427	119.23	181.127
0.428	119.165	180.965
0.429	119.162	181.007
0.43	119.244	181.13
0.431	119.227	181.155
0.432	119.23	181.179
0.433	119.236	181.199
0.434	119.355	181.23
0.435	119.129	181.068
0.436	119.054	181.018
0.437	119.258	181.209
0.438	119.24	181.239
0.439	119.393	181.269
0.44	119.326	181.255
0.441	119.273	181.25
0.442	119.237	181.239
0.443	119.039	181.042
0.444	119.071	181.082
0.445	119.259	181.283
0.446	119.226	181.314
0.447	119.217	181.34
0.448	119.291	181.374
0.449	119.302	181.383
0.45	119.096	181.202
0.451	119.104	181.209
0.452	119.32	181.391
0.453	119.271	181.394
0.454	119.242	181.392
0.455	119.215	181.397
0.456	119.216	181.389
0.457	119.044	181.244
0.458	119.061	181.252
0.459	119.248	181.445
0.46	119.271	181.481
0.461	119.237	181.513
0.462	119.216	181.58
0.463	119.011	181.38
0.464	119.099	181.392
0.465	119.26	181.543
0.466	119.168	181.556
0.467	119.152	181.572
0.468	119.239	181.563
0.469	119.237	181.567
0.47	119.202	181.579
0.471	119.15	181.55
0.472	119.144	181.562
0.473	119.18	181.6
0.474	118.992	181.443
0.475	119.054	181.461
0.476	119.277	181.639
0.477	119.21	181.661
0.478	119.183	181.684
0.479	119.163	181.619
0.48	119.158	181.619
0.481	119.185	181.604
0.482	119.165	181.61
0.483	119.154	181.625
0.484	119.201	181.65
0.485	119.153	181.637
0.486	119.132	181.661
0.487	119.095	181.642
0.488	119.09	181.648
0.489	118.908	181.479
0.49	119.028	181.534
0.491	119.191	181.71
0.492	119.195	181.733
0.493	119.121	181.698
0.494	119.171	181.727
0.495	119.072	181.653
0.496	119.056	181.649
0.497	119.073	181.603
0.498	119.016	181.591
0.499	118.99	181.621
0.5	118.812	181.483
0.501	118.842	181.508
0.502	119.077	181.701
0.503	119.024	181.705
0.504	119.005	181.715
0.505	118.995	181.723
0.506	119.002	181.696
0.507	118.988	181.699
0.508	119.028	181.692
0.509	118.822	181.514
0.51	118.867	181.523
0.511	119.056	181.719
0.512	119.017	181.732
0.513	118.996	181.736
0.514	118.995	181.701
0.515	118.978	181.706
0.516	118.959	181.761
0.517	118.792	181.579
0.518	118.818	181.579
0.519	119	181.746
0.52	118.962	181.746
0.521	118.951	181.751
0.522	118.954	181.76
0.523	118.945	181.754
0.524	118.943	181.753
0.525	118.759	181.571
0.526	118.796	181.58
0.527	118.985	181.752
0.528	118.948	181.75
0.529	118.919	181.744
0.53	118.903	181.735
0.531	118.886	181.724
0.532	118.701	181.544
0.533	118.724	181.541
0.534	118.906	181.708
0.535	118.868	181.707
0.536	118.855	181.709
0.537	118.853	181.711
0.538	118.876	181.668
0.539	118.733	181.487
0.54	118.724	181.475
0.541	118.873	181.63
0.542	118.822	181.635
0.543	118.852	181.642
0.544	118.819	181.641
0.545	118.796	181.644
0.546	118.607	181.475
0.547	118.647	181.449
0.548	118.836	181.635
0.549	118.83	181.624
0.55	118.795	181.624
0.551	118.838	181.636
0.552	118.797	181.62
0.553	118.755	181.606
0.554	118.726	181.587
0.555	118.529	181.419
0.556	118.616	181.443
0.557	118.781	181.616
0.558	118.738	181.63
0.559	118.718	181.614
0.56	118.704	181.62
0.561	118.654	181.531
0.562	118.345	181.308
0.563	118.368	181.318
0.564	118.538	181.486
0.565	118.512	181.478
0.566	118.49	181.49
0.567	118.488	181.51
0.568	118.485	181.522
0.569	118.3	181.341
0.57	118.363	181.344
0.571	118.544	181.527
0.572	118.436	181.471
0.573	118.4	181.466
0.574	118.363	181.449
0.575	118.348	181.45
0.576	118.151	181.266
0.577	118.162	181.252
0.578	118.335	181.42
0.579	118.286	181.417
0.58	118.269	181.423
0.581	118.245	181.414
0.582	118.229	181.41
0.583	118.052	181.24
0.584	118.062	181.222
0.585	118.244	181.395
0.586	118.195	181.39
0.587	118.172	181.388
0.588	118.162	181.391
0.589	118.144	181.383
0.59	117.97	181.216
0.591	117.982	181.198
0.592	118.155	181.361
0.593	118.119	181.37
0.594	118.094	181.366
0.595	118.059	181.401
0.596	118.047	181.388
0.597	117.865	181.206
0.598	117.898	181.203
0.599	118.068	181.357
0.6	118.082	181.348
0.601	118.047	181.344
0.602	118.032	181.351
0.603	117.99	181.326
0.604	117.791	181.141
0.605	117.82	181.152
0.606	117.995	181.316
0.607	117.966	181.322
0.608	117.931	181.306
0.609	117.915	181.303
0.61	117.91	181.306
0.611	117.716	181.119
0.612	117.797	181.114
0.613	118.025	181.282
0.614	117.955	181.277
0.615	117.902	181.26
0.616	117.669	181.048
0.617	117.704	181.072
0.618	117.876	181.24
0.619	117.83	181.239
0.62	117.815	181.249
0.621	117.798	181.248
0.622	117.84	181.242
0.623	117.639	181.058
0.624	117.714	181.06
0.625	117.993	181.252
0.626	117.901	181.257
0.627	117.835	181.257
0.628	117.736	181.148
0.629	117.718	181.16
0.63	117.525	180.982
0.631	117.548	180.996
0.632	117.838	181.173
0.633	117.774	181.183
0.634	117.733	181.187
0.635	117.498	180.972
0.636	117.526	180.997
0.637	117.699	181.174
0.638	117.807	181.207
0.639	117.876	181.234
0.64	117.752	181.2
0.641	117.556	181.008
0.642	117.504	180.922
0.643	117.659	181.102
0.644	117.602	181.109
0.645	117.582	181.134
0.646	117.583	181.158
0.647	117.559	181.155
0.648	117.449	181.008
0.649	117.451	181.006
0.65	117.661	181.163
0.651	117.727	181.16
0.652	117.742	181.193
0.653	117.685	181.176
0.654	117.621	181.176
0.655	117.537	181.104
0.656	117.305	180.903
0.657	117.335	180.937
0.658	117.517	181.129
0.659	117.526	181.138
0.66	117.504	181.157
0.661	117.541	181.182
0.662	117.541	181.154
0.663	117.58	181.172
0.664	117.412	180.986
0.665	117.402	181.008
0.666	117.523	181.157
0.667	117.44	181.124
0.668	117.515	181.125
0.669	117.294	180.951
0.67	117.296	180.964
0.671	117.453	181.121
0.672	117.476	181.15
0.673	117.489	181.173
0.674	117.505	181.182
0.675	117.442	181.154
0.676	117.457	181.148
0.677	117.284	180.978
0.678	117.289	181.007
0.679	117.472	181.146
0.68	117.478	181.141
0.681	117.421	181.163
0.682	117.384	181.187
0.683	117.405	181.12
0.684	117.182	180.957
0.685	117.201	180.997
0.686	117.459	181.135
0.687	117.461	181.186
0.688	117.324	181.145
0.689	117.311	181.177
0.69	117.291	181.199
0.691	117.13	180.947
0.692	117.166	180.953
0.693	117.309	181.137
0.694	117.247	181.158
0.695	117.337	181.13
0.696	117.294	181.138
0.697	117.261	181.154
0.698	117.031	180.952
0.699	117.057	180.993
0.7	117.32	181.181
0.701	117.357	181.192
0.702	117.283	181.193
0.703	117.229	181.131
0.704	117.072	180.909
0.705	117.15	180.954
0.706	117.281	181.128
0.707	117.258	181.137
0.708	117.209	181.169
0.709	117.002	180.967
0.71	117.075	181.014
0.711	117.261	181.17
0.712	117.242	181.179
0.713	117.227	181.178
0.714	117.18	181.194
0.715	116.967	180.962
0.716	117.006	181.001
0.717	117.197	181.181
0.718	117.133	181.204
0.719	117.118	181.158
0.72	117.081	181.154
0.721	116.878	180.989
0.722	116.941	180.981
0.723	117.107	181.172
0.724	117.135	181.221
0.725	117.09	181.229
0.726	117.061	181.245
0.727	116.927	181.092
0.728	116.92	181.101
0.729	117.039	181.211
0.73	117.004	181.229
0.731	117.025	181.225
0.732	117.022	181.252
0.733	117.004	181.254
0.734	116.805	181.068
0.735	116.825	181.082
0.736	117.083	181.29
0.737	117.038	181.308
0.738	117.009	181.317
0.739	116.963	181.274
0.74	116.987	181.256
0.741	116.791	181.085
0.742	116.818	181.109
0.743	117.073	181.318
0.744	117.016	181.347
0.745	116.91	181.284
0.746	116.923	181.31
0.747	116.92	181.313
0.748	116.806	181.158
0.749	116.868	181.161
0.75	117.036	181.345
0.751	116.955	181.306
0.752	116.915	181.297
0.753	116.918	181.329
0.754	116.895	181.324
0.755	116.69	181.137
0.756	116.679	181.182
0.757	116.944	181.391
0.758	116.931	181.393
0.759	116.827	181.328
0.76	116.899	181.365
0.761	116.874	181.355
0.762	116.666	181.172
0.763	116.657	181.136
0.764	116.833	181.312
0.765	116.88	181.367
0.766	116.879	181.346
0.767	116.862	181.32
0.768	116.845	181.27
0.769	116.618	181.075
0.77	116.725	181.12
0.771	116.872	181.269
0.772	116.969	181.355
0.773	116.881	181.301
0.774	116.834	181.318
0.775	116.723	181.202
0.776	116.739	181.187
0.777	116.594	181.04
0.778	116.679	181.097
0.779	116.871	181.302
0.78	116.794	181.294
0.781	116.674	181.178
0.782	116.685	181.213
0.783	116.67	181.221
0.784	116.63	181.116
0.785	116.702	181.126
0.786	116.903	181.311
0.787	116.743	181.196
0.788	116.69	181.188
0.789	116.547	181.045
0.79	116.567	181.039
0.791	116.715	181.226
0.792	116.663	181.252
0.793	116.642	181.22
0.794	116.67	181.218
0.795	116.669	181.247
0.796	116.611	181.123
0.797	116.593	181.131
0.798	116.804	181.32
0.799	116.665	181.217
0.8	116.689	181.255
0.801	116.447	181.066
0.802	116.463	181.09
0.803	116.681	181.263
0.804	116.634	181.283
0.805	116.606	181.301
0.806	116.587	181.305
0.807	116.58	181.322
0.808	116.456	181.171
0.809	116.478	181.193
0.81	116.709	181.373
0.811	116.651	181.312
0.812	116.605	181.316
0.813	116.389	181.134
0.814	116.405	181.134
0.815	116.579	181.318
0.816	116.543	181.339
0.817	116.533	181.361
0.818	116.517	181.366
0.819	116.557	181.37
0.82	116.504	181.232
0.821	116.56	181.269
0.822	116.622	181.36
0.823	116.533	181.317
0.824	116.48	181.303
0.825	116.476	181.324
0.826	116.47	181.341
0.827	116.503	181.342
0.828	116.317	181.172
0.829	116.334	181.182
0.83	116.57	181.355
0.831	116.512	181.364
0.832	116.549	181.392
0.833	116.325	181.201
0.834	116.341	181.215
0.835	116.597	181.362
0.836	116.53	181.39
0.837	116.429	181.34
0.838	116.415	181.337
0.839	116.407	181.352
0.84	116.222	181.185
0.841	116.326	181.214
0.842	116.487	181.379
0.843	116.479	181.376
0.844	116.497	181.384
0.845	116.487	181.411
0.846	116.452	181.398
0.847	116.395	181.352
0.848	116.193	181.179
0.849	116.306	181.241
0.85	116.526	181.437
0.851	116.434	181.368
0.852	116.41	181.38
0.853	116.198	181.19
0.854	116.219	181.191
0.855	116.402	181.38
0.856	116.364	181.397
0.857	116.418	181.432
0.858	116.407	181.452
0.859	116.417	181.429
0.86	116.178	181.2
0.861	116.257	181.22
0.862	116.417	181.384
0.863	116.445	181.438
0.864	116.383	181.447
0.865	116.31	181.407
0.866	116.305	181.412
0.867	116.332	181.404
0.868	116.147	181.243
0.869	116.173	181.261
0.87	116.471	181.441
0.871	116.409	181.455
0.872	116.361	181.453
0.873	116.108	181.208
0.874	116.135	181.231
0.875	116.355	181.405
0.876	116.32	181.431
0.877	116.383	181.489
0.878	116.343	181.494
0.879	116.248	181.435
0.88	116.073	181.273
0.881	116.164	181.288
0.882	116.34	181.468
0.883	116.393	181.475
0.884	116.357	181.486
0.885	116.322	181.484
0.886	116.26	181.424
0.887	116.239	181.437
0.888	116.054	181.278
0.889	116.094	181.306
0.89	116.406	181.516
0.891	116.372	181.524
0.892	116.267	181.477
0.893	116.059	181.29
0.894	116.087	181.292
0.895	116.262	181.471
0.896	116.296	181.509
0.897	116.266	181.523
0.898	116.244	181.53
0.899	116.239	181.478
0.9	116.225	181.48
0.901	116.092	181.317
0.902	116.099	181.318
0.903	116.342	181.534
0.904	116.259	181.548
0.905	116.152	181.492
0.906	116.143	181.504
0.907	116.167	181.497
0.908	116.163	181.509
0.909	116.201	181.522
0.91	116.177	181.52
0.911	115.966	181.343
0.912	116.009	181.304
0.913	116.166	181.477
0.914	116.119	181.493
0.915	116.169	181.533
0.916	116.172	181.528
0.917	116.074	181.474
0.918	116.066	181.489
0.919	116.054	181.489
0.92	115.858	181.315
0.921	115.894	181.337
0.922	116.193	181.526
0.923	116.148	181.549
0.924	116.106	181.54
0.925	115.881	181.27
0.926	115.897	181.291
0.927	116.149	181.515
0.928	116.079	181.526
0.929	115.987	181.487
0.93	115.986	181.503
0.931	115.976	181.502
0.932	115.97	181.51
0.933	115.787	181.34
0.934	115.928	181.349
0.935	116.147	181.533
0.936	116.094	181.554
0.937	116.03	181.524
0.938	116.042	181.504
0.939	115.997	181.522
0.94	115.917	181.481
0.941	115.92	181.499
0.942	115.753	181.342
0.943	115.816	181.332
0.944	116.053	181.515
0.945	115.999	181.529
0.946	115.952	181.512
0.947	115.742	181.331
0.948	115.837	181.367
0.949	116.09	181.582
0.95	116.015	181.599
0.951	115.884	181.495
0.952	115.867	181.498
0.953	115.916	181.507
0.954	115.905	181.513
0.955	115.772	181.345
0.956	115.766	181.334
0.957	115.933	181.515
0.958	115.891	181.529
0.959	115.871	181.537
0.96	115.951	181.595
0.961	115.973	181.611
0.962	115.889	181.565
0.963	115.915	181.554
0.964	115.866	181.512
0.965	115.668	181.341
0.966	115.751	181.346
0.967	115.907	181.518
0.968	115.867	181.541
0.969	115.827	181.534
0.97	115.823	181.551
0.971	115.905	181.607
0.972	115.865	181.609
0.973	115.789	181.56
0.974	115.897	181.57
0.975	115.706	181.408
0.976	115.777	181.418
0.977	115.879	181.51
0.978	115.825	181.527
0.979	115.788	181.526
0.98	115.787	181.55
0.981	115.783	181.564
0.982	115.85	181.606
0.983	115.823	181.626
0.984	115.752	181.582
0.985	115.618	181.395
0.986	115.708	181.412
0.987	115.935	181.605
0.988	115.858	181.591
0.989	115.799	181.573
0.99	115.758	181.545
0.991	115.745	181.552
0.992	115.74	181.572
0.993	115.81	181.616
0.994	115.789	181.647
0.995	115.537	181.417
0.996	115.638	181.435
0.997	115.85	181.587
0.998	115.81	181.612
0.999	115.758	181.592
1	115.799	181.608
1.001	115.777	181.616
1.002	115.748	181.616
1.003	115.702	181.572
1.004	115.778	181.632
1.005	115.572	181.471
1.006	115.6	181.44
1.007	115.768	181.604
1.008	115.734	181.624
1.009	115.7	181.61
1.01	115.752	181.624
1.011	115.737	181.629
1.012	115.718	181.637
1.013	115.757	181.644
1.014	115.556	181.478
1.015	115.7	181.514
1.016	115.81	181.651
1.017	115.689	181.6
1.018	115.665	181.6
1.019	115.665	181.62
1.02	115.664	181.634
1.021	115.663	181.649
1.022	115.659	181.659
1.023	115.66	181.672
1.024	115.532	181.492
1.025	115.61	181.507
1.026	115.976	181.741
1.027	115.863	181.759
1.028	115.71	181.675
1.029	115.626	181.598
1.03	115.613	181.599
1.031	115.612	181.621
1.032	115.614	181.641
1.033	115.62	181.664
1.034	115.444	181.498
1.035	115.485	181.518
1.036	115.728	181.693
1.037	115.762	181.739
1.038	115.767	181.752
1.039	115.788	181.713
1.04	115.746	181.726
1.041	115.625	181.631
1.042	115.405	181.431
1.043	115.445	181.471
1.044	115.635	181.665
1.045	115.616	181.694
1.046	115.601	181.699
1.047	115.609	181.719
1.048	115.672	181.747
1.049	115.707	181.77
1.05	115.495	181.542
1.051	115.523	181.566
1.052	115.68	181.722
1.053	115.626	181.695
1.054	115.598	181.687
1.055	115.588	181.705
1.056	115.632	181.708
1.057	115.624	181.732
1.058	115.609	181.738
1.059	115.671	181.772
1.06	115.627	181.77
1.061	115.445	181.572
1.062	115.578	181.602
1.063	115.728	181.789
1.064	115.621	181.739
1.065	115.561	181.686
1.066	115.553	181.689
1.067	115.548	181.707
1.068	115.55	181.73
1.069	115.55	181.745
1.07	115.634	181.802
1.071	115.423	181.627
1.072	115.393	181.596
1.073	115.652	181.775
1.074	115.614	181.781
1.075	115.755	181.788
1.076	115.691	181.796
1.077	115.592	181.757
1.078	115.536	181.702
1.079	115.341	181.528
1.08	115.379	181.562
1.081	115.645	181.786
1.082	115.603	181.824
1.083	115.514	181.765
1.084	115.528	181.792
1.085	115.519	181.782
1.086	115.524	181.798
1.087	115.339	181.619
1.088	115.504	181.658
1.089	115.674	181.839
1.09	115.694	181.861
1.091	115.658	181.814
1.092	115.555	181.8
1.093	115.48	181.752
1.094	115.494	181.78
1.095	115.5	181.79
1.096	115.328	181.629
1.097	115.36	181.636
1.098	115.604	181.818
1.099	115.574	181.838
1.1	115.548	181.841
1.101	115.657	181.874
1.102	115.615	181.889
1.103	115.521	181.834
1.104	115.362	181.605
1.105	115.38	181.626
1.106	115.624	181.816
1.107	115.572	181.848
1.108	115.48	181.789
1.109	115.484	181.82
1.11	115.479	181.829
1.111	115.558	181.882
1.112	115.537	181.901
1.113	115.467	181.854
1.114	115.535	181.871
1.115	115.374	181.719
1.116	115.382	181.706
1.117	115.588	181.834
1.118	115.54	181.847
1.119	115.509	181.849
1.12	115.553	181.864
1.121	115.607	181.922
1.122	115.522	181.903
1.123	115.44	181.841
1.124	115.273	181.685
1.125	115.337	181.717
1.126	115.527	181.912
1.127	115.567	181.949
1.128	115.552	181.962
1.129	115.534	181.956
1.13	115.527	181.886
1.131	115.639	181.929
1.132	115.401	181.761
1.133	115.32	181.689
1.134	115.562	181.875
1.135	115.523	181.916
1.136	115.43	181.865
1.137	115.425	181.884
1.138	115.421	181.888
1.139	115.421	181.902
1.14	115.445	181.886
1.141	115.526	181.932
1.142	115.476	181.923
1.143	115.198	181.654
1.144	115.298	181.667
1.145	115.474	181.854
1.146	115.437	181.867
1.147	115.476	181.876
1.148	115.453	181.889
1.149	115.372	181.855
1.15	115.374	181.871
1.151	115.448	181.911
1.152	115.431	181.937
1.153	115.235	181.705
1.154	115.269	181.726
1.155	115.498	181.887
1.156	115.437	181.855
1.157	115.385	181.835
1.158	115.358	181.836
1.159	115.356	181.849
1.16	115.364	181.873
1.161	115.425	181.898
1.162	115.223	181.745
1.163	115.185	181.691
1.164	115.499	181.886
1.165	115.43	181.895
